dateReferentiel;route;longueur;prD;depPrD;concessionPrD;absD;cumulD;xD;yD;zD;prF;depPrF;concessionPrF;absF;cumulF;xF;yF;zF;anneeMesureTrafic;typeComptageTrafic;TMJA;RatioPL;lngD;latD;zzD;lngF;latF;zzF
2017-01-01;N0007;1052.0;24;3;N;997.0;66345.0;727994.86;6598880.39;0;26;3;N;47.0;67397.0;728117.35;6597835.39;0;2017;Permanent horaire;8771;36.0;3.364970350892493;46.48933589734099;0.0;3.3665040021159554;46.47992116443381;0.0
2017-01-01;N0007;193.0;26;3;N;47.0;67397.0;728117.35;6597835.39;0;26;3;N;240.0;67590.0;728140.15;6597644.1;0;2017;Permanent horaire;8771;36.0;3.3665040021159554;46.47992116443381;0.0;3.3667896090906937;46.47819775318815;0.0
2017-01-01;N0007;1429.0;26;3;N;240.0;67590.0;728140.15;6597644.1;0;27;3;N;667.0;69019.0;728287.73;6596225.62;0;2017;Permanent horaire;8771;36.0;3.3667896090906937;46.47819775318815;0.0;3.368626882911067;46.46541894276324;0.0
2017-01-01;N0007;175.0;27;3;N;667.0;69019.0;728287.73;6596225.62;0;27;3;N;842.0;69194.0;728272.21;6596051.32;0;2017;Permanent horaire;8771;36.0;3.368626882911067;46.46541894276324;0.0;3.3684140421471342;46.46385011885658;0.0
2017-01-01;N0007;698.0;27;3;N;842.0;69194.0;728272.21;6596051.32;0;28;3;N;543.0;69892.0;728213.22;6595357.32;0;2017;Permanent horaire;8771;36.0;3.3684140421471342;46.46385011885658;0.0;3.367603256025906;46.457603500127355;0.0
2017-01-01;N0007;96.0;28;3;N;543.0;69892.0;728213.22;6595357.32;0;28;3;N;639.0;69988.0;728206.21;6595261.84;0;2017;Permanent horaire;8771;36.0;3.367603256025906;46.457603500127355;0.0;3.3675061307550953;46.45674404773035;0.0
2017-01-01;N0007;4428.0;28;3;N;639.0;69988.0;728206.21;6595261.84;0;33;3;N;56.0;74416.0;727212.63;6591044.68;0;2017;Permanent horaire;8771;36.0;3.3675061307550953;46.45674404773035;0.0;3.354314142721155;46.41881154762852;0.0
2017-01-01;N0007;105.0;33;3;N;56.0;74416.0;727212.63;6591044.68;0;33;3;N;161.0;74521.0;727203.86;6590940.21;0;2017;Permanent horaire;8771;36.0;3.354314142721155;46.41881154762852;0.0;3.354193855651659;46.41787119933458;0.0
2017-01-01;N0007;916.0;33;3;N;161.0;74521.0;727203.86;6590940.21;0;34;3;N;81.0;75437.0;727147.09;6590027.63;0;2017;Permanent horaire;8771;36.0;3.354193855651659;46.41787119933458;0.0;3.353401543673376;46.40965613596524;0.0
2017-01-01;N0007;124.0;34;3;N;81.0;75437.0;727147.09;6590027.63;0;34;3;N;205.0;75561.0;727145.26;6589903.84;0;2017;Permanent horaire;8771;36.0;3.353401543673376;46.40965613596524;0.0;3.3533705093064614;46.408541538198925;0.0
2017-01-01;N0007;275.0;34;3;N;205.0;75561.0;727145.26;6589903.84;0;34;3;N;480.0;75836.0;727141.86;6589629.3;0;2017;Permanent horaire;8771;36.0;3.3533705093064614;46.408541538198925;0.0;3.3533102585485515;46.40606956924453;0.0
2017-01-01;N0007;94.0;34;3;N;480.0;75836.0;727141.86;6589629.3;0;34;3;N;574.0;75930.0;727141.47;6589535.45;0;2017;Permanent horaire;8771;36.0;3.3533102585485515;46.40606956924453;0.0;3.353299715907033;46.40522450883536;0.0
2017-01-01;N0007;1651.0;34;3;N;574.0;75930.0;727141.47;6589535.45;0;36;3;N;208.0;77581.0;727452.6;6587919.53;0;2017;Permanent horaire;8771;36.0;3.353299715907033;46.40522450883536;0.0;3.357254464559601;46.39066127248548;0.0
2017-01-01;N0007;580.0;36;3;N;208.0;77581.0;727452.6;6587919.53;0;36;3;N;788.0;78161.0;727578.85;6587354.38;0;2017;Permanent horaire;8771;36.0;3.357254464559601;46.39066127248548;0.0;3.3588639721768057;46.385567190441414;0.0
2017-01-01;N0007;1266.0;36;3;N;788.0;78161.0;727578.85;6587354.38;0;38;3;N;43.0;79427.0;727851.44;6586119.71;0;2017;Permanent horaire;8771;36.0;3.3588639721768057;46.385567190441414;0.0;3.362337221096546;46.37443831061462;0.0
2017-01-01;N0007;198.0;38;3;N;43.0;79427.0;727851.44;6586119.71;0;38;3;N;241.0;79625.0;727893.49;6585926.79;0;2017;Permanent horaire;8771;36.0;3.362337221096546;46.37443831061462;0.0;3.36287273496339;46.372699409218825;0.0
2017-01-01;N0007;1354.0;38;3;N;241.0;79625.0;727893.49;6585926.79;0;39;3;N;589.0;80979.0;728463.0;6584708.83;0;2017;Permanent horaire;8771;36.0;3.36287273496339;46.372699409218825;0.0;3.370207226409486;46.36170838542356;0.0
2017-01-01;N0007;76.0;39;3;N;589.0;80979.0;728463.0;6584708.83;0;39;3;N;665.0;81055.0;728498.94;6584641.69;0;2017;Permanent horaire;8771;36.0;3.370207226409486;46.36170838542356;0.0;3.3706705779177986;46.36110229934055;0.0
2017-01-01;N0007;3672.0;39;3;N;665.0;81055.0;728498.94;6584641.69;0;43;3;N;421.0;84727.0;729775.28;6581177.5;0;2017;Permanent horaire;8771;36.0;3.3706705779177986;46.36110229934055;0.0;3.3870501406990803;46.329853516239055;0.0
2017-01-01;N0007;4019.0;47;3;N;443.0;89728.0;732469.69;6577948.22;0;51;3;N;513.0;93747.0;735568.45;6575892.07;0;2017;Permanent horaire;6242;38.4;3.4218499934267603;46.30065081569604;0.0;3.461952284310531;46.281979814485865;0.0
2017-01-01;N0007;148.0;51;3;N;513.0;93747.0;735568.45;6575892.07;0;51;3;N;661.0;93895.0;735678.92;6575793.24;0;2017;Permanent horaire;6242;38.4;3.461952284310531;46.281979814485865;0.0;3.463379470034299;46.28108406004543;0.0
2017-01-01;N0007;533.0;51;3;N;661.0;93895.0;735678.92;6575793.24;0;52;3;N;190.0;94428.0;736097.9;6575470.46;0;2017;Permanent horaire;6242;38.4;3.463379470034299;46.28108406004543;0.0;3.468795951757232;46.27815528180178;0.0
2017-01-01;N0007;160.0;52;3;N;190.0;94428.0;736097.9;6575470.46;0;52;3;N;350.0;94588.0;736251.09;6575429.53;0;2017;Permanent horaire;6242;38.4;3.468795951757232;46.27815528180178;0.0;3.4707821824034806;46.277778516093626;0.0
2017-01-01;N0007;3406.0;52;3;N;350.0;94588.0;736251.09;6575429.53;0;55;3;N;750.0;97994.0;738997.18;6573533.97;0;2017;Permanent horaire;6242;38.4;3.4707821824034806;46.277778516093626;0.0;3.506286061737218;46.26055675544544;0.0
2017-01-01;N0007;3855.0;55;3;N;750.0;97994.0;738997.18;6573533.97;0;59;3;N;600.0;101849.0;742654.93;6572488.71;0;2017;Permanent horaire;6242;38.4;3.506286061737218;46.26055675544544;0.0;3.553676644760305;46.250923552510926;0.0
2017-01-01;N0007;4679.0;59;3;N;600.0;101849.0;742654.93;6572488.71;0;64;3;N;240.0;106528.0;747304.53;6572091.7;0;2017;Permanent horaire;6242;38.4;3.553676644760305;46.250923552510926;0.0;3.6139877758378716;46.247039090044275;0.0
2017-01-01;N0007;168.0;64;3;N;240.0;106528.0;747304.53;6572091.7;0;64;3;N;408.0;106696.0;747471.42;6572070.08;0;2017;Permanent horaire;6242;38.4;3.6139877758378716;46.247039090044275;0.0;3.616151642351551;46.246832706351796;0.0
2017-01-01;N0007;1.0;64;3;N;408.0;106696.0;747471.42;6572070.08;0;64;3;N;409.0;106697.0;747472.35;6572069.7;0;2017;Permanent horaire;6242;38.4;3.616151642351551;46.246832706351796;0.0;3.6161636742387375;46.246829219285985;0.0
2017-01-01;N0007;1092.5;64;3;N;409.0;106697.0;747503.7;6572054.04;0;65;3;N;251.5;107789.5;748032.24;6571194.2;0;2017;Permanent horaire;6242;38.4;3.616568975509711;46.24668600488054;0.0;3.6233407196905993;46.23890618813627;0.0
2017-01-01;N0007;4995.5;65;3;N;251.5;107789.5;748032.24;6571194.2;0;71;3;N;0.0;112785.0;752184.68;6569023.41;0;2017;Permanent horaire;6242;38.4;3.6233407196905993;46.23890618813627;0.0;3.6769851514020755;46.2190514173096;0.0
2017-01-01;N0007;7749.0;71;3;N;0.0;112785.0;752184.68;6569023.41;0;80;3;N;105.0;120534.0;759599.43;6569102.63;0;2017;Permanent horaire;6917;34.0;3.6769851514020755;46.2190514173096;0.0;3.773180047833939;46.219151647824;0.0
2017-01-01;N0007;1034.0;80;3;N;105.0;120534.0;759599.43;6569102.63;0;0;42;N;0.0;121568.0;760611.62;6568996.52;0;2017;Permanent horaire;6917;34.0;3.773180047833939;46.219151647824;0.0;3.7862965637710797;46.21810618962967;0.0
2017-01-01;N0007;463.0;0;42;N;0.0;121568.0;760611.62;6568996.52;0;0;42;N;463.0;122031.0;760973.04;6568705.0;0;2017;Permanent horaire;6815;33.5;3.7862965637710797;46.21810618962967;0.0;3.7909469654165098;46.21544873146243;0.0
2017-01-01;N0007;22.0;0;42;N;463.0;122031.0;760973.04;6568705.0;0;0;42;N;485.0;122053.0;760986.23;6568687.64;0;2017;Permanent horaire;6815;33.5;3.7909469654165098;46.21544873146243;0.0;3.7911157995330775;46.21529122574433;0.0
2017-01-01;N0007;1694.0;0;42;N;485.0;122053.0;760986.23;6568687.64;0;2;42;N;178.0;123747.0;762396.38;6567843.9;0;2017;Permanent horaire;6815;33.5;3.7911157995330775;46.21529122574433;0.0;3.8092948818327423;46.20756520300318;0.0
2017-01-01;N0007;499.0;2;42;N;178.0;123747.0;762396.38;6567843.9;0;2;42;N;677.0;124246.0;762777.65;6567518.87;0;2017;Permanent horaire;6815;33.5;3.8092948818327423;46.20756520300318;0.0;3.8141962213826313;46.20460322384852;0.0
2017-01-01;N0007;3155.0;2;42;N;677.0;124246.0;762777.65;6567518.87;0;6;42;N;210.0;127401.0;765597.64;6566298.57;0;2017;Permanent horaire;6815;33.5;3.8141962213826313;46.20460322384852;0.0;3.850596898206832;46.19334754830764;0.0
2017-01-01;N0007;210.0;6;42;N;210.0;127401.0;765597.64;6566298.57;0;6;42;N;420.0;127611.0;765792.68;6566228.34;0;2017;Permanent horaire;6815;33.5;3.850596898206832;46.19334754830764;0.0;3.8531159239841846;46.19269622839827;0.0
2017-01-01;N0007;1.0;6;42;N;420.0;127611.0;765792.68;6566228.34;0;6;42;N;421.0;127612.0;765793.61;6566227.99;0;2017;Permanent horaire;6815;33.5;3.8531159239841846;46.19269622839827;0.0;3.8531279330732717;46.192692986410826;0.0
2017-01-01;N0007;920.9;6;42;N;421.0;127612.0;765793.61;6566227.99;0;7;42;N;330.9;128532.9;766592.04;6565766.28;0;2017;Permanent horaire;6815;33.5;3.8531279330732717;46.192692986410826;0.0;3.863414677682381;46.18845746059882;0.0
2017-01-01;N0007;5910.1;7;42;N;330.9;128532.9;766592.04;6565766.28;0;13;42;N;197.0;134443.0;769436.34;6560750.81;0;2017;Permanent horaire;6815;33.5;3.863414677682381;46.18845746059882;0.0;3.8995491986792006;46.1430107692688;0.0
2017-01-01;N0007;303.0;13;42;N;197.0;134443.0;769436.34;6560750.81;0;13;42;N;500.0;134746.0;769433.84;6560446.17;0;2017;Permanent horaire;6815;33.5;3.8995491986792006;46.1430107692688;0.0;3.8994718594363555;46.1402679597121;0.0
2017-01-01;N0007;479.0;13;42;N;500.0;134746.0;769433.84;6560446.17;0;13;42;N;979.0;135225.0;769489.21;6559973.69;0;2017;Temporaire journalier;11211;;3.8994718594363555;46.1402679597121;0.0;3.9001193122905478;46.13600793190637;0.0
2017-01-01;N0007;8419.0;13;42;N;979.0;135225.0;769489.21;6559973.69;0;22;42;N;541.0;143644.0;776524.33;6555660.76;0;2017;Temporaire journalier;11211;;3.9001193122905478;46.13600793190637;0.0;3.990537902352595;46.0964148675865;0.0
2017-01-01;N0007;532.0;22;42;N;541.0;143644.0;776524.33;6555660.76;0;23;42;N;72.0;144176.0;777000.71;6555426.38;0;2017;Temporaire journalier;11211;;3.990537902352595;46.0964148675865;0.0;3.9966652645055785;46.09425049018368;0.0
2017-01-01;N0007;430.0;23;42;N;72.0;144176.0;777000.71;6555426.38;0;23;42;N;502.0;144606.0;777383.71;6555230.82;0;2017;Temporaire journalier;11211;;3.9966652645055785;46.09425049018368;0.0;4.00159002169525;46.09244599578927;0.0
2017-01-01;N0007;3876.0;23;42;N;502.0;144606.0;777383.71;6555230.82;0;27;42;N;419.0;148482.0;780631.26;6553083.38;0;2017;Temporaire journalier;11211;;4.00159002169525;46.09244599578927;0.0;4.043251596664702;46.07273149099085;0.0
2017-01-01;N0007;1177.0;27;42;N;419.0;148482.0;780631.26;6553083.38;0;28;42;N;617.0;149659.0;781537.97;6552331.0;0;2017;Temporaire journalier;11211;;4.043251596664702;46.07273149099085;0.0;4.0548516840903615;46.06584850873665;0.0
2017-01-01;N0007;571.0;28;42;N;617.0;149659.0;781578.66;6552299.28;0;29;42;N;0.0;150230.0;782093.76;6552024.25;0;2017;Temporaire journalier;11211;;4.055372541101812;46.06555800274244;0.0;4.061987671922412;46.06301941873623;0.0
2017-01-01;N0007;1507.0;29;42;N;0.0;150230.0;782093.76;6552024.25;0;30;42;N;515.0;151737.0;783290.25;6551123.14;0;2017;Temporaire journalier;11211;;4.061987671922412;46.06301941873623;0.0;4.077304861976817;46.05475980396076;0.0
2017-01-01;N0007;10630.0;30;42;N;515.0;151737.0;783290.25;6551123.14;0;41;42;N;188.0;162367.0;787679.64;6541870.75;0;2017;Permanent horaire;22906;14.0;4.077304861976817;46.05475980396076;0.0;4.1323550961124695;45.97089790469443;0.0
2017-01-01;N0007;598.0;41;42;N;188.0;162367.0;787679.64;6541870.75;0;41;42;N;786.0;162965.0;787874.43;6541314.68;0;2017;Permanent horaire;22906;14.0;4.1323550961124695;45.97089790469443;0.0;4.134767204393469;45.96586587119286;0.0
2017-01-01;N0007;456.0;41;42;N;786.0;162965.0;787960.24;6541302.85;0;42;42;N;260.0;163421.0;788411.04;6541241.94;0;2017;Permanent horaire;7229;10.9;4.13587296238381;45.965748244262606;0.0;4.141682179065725;45.96514126926141;0.0
2017-01-01;N0007;16.0;42;42;N;260.0;163421.0;788411.04;6541241.94;0;42;42;N;276.0;163437.0;788426.7;6541238.51;0;2017;Permanent horaire;7229;10.9;4.141682179065725;45.96514126926141;0.0;4.141883733367189;45.96510834658041;0.0
2017-01-01;N0007;1019.0;42;42;N;276.0;163437.0;788426.7;6541238.51;0;43;42;N;357.0;164456.0;789384.56;6541389.6;0;2017;Permanent horaire;7229;10.9;4.141883733367189;45.96510834658041;0.0;4.1542796682884635;45.96634335094629;0.0
2017-01-01;N0007;1137.0;43;42;N;357.0;164456.0;789384.56;6541389.6;0;44;42;N;492.0;165593.0;790451.08;6541305.69;0;2017;Permanent horaire;7229;10.9;4.1542796682884635;45.96634335094629;0.0;4.168034294651664;45.96544660678887;0.0
2017-01-01;N0007;593.0;44;42;N;492.0;165593.0;790451.08;6541305.69;0;45;42;N;91.0;166186.0;790905.69;6541036.58;0;2017;Permanent horaire;7229;10.9;4.168034294651664;45.96544660678887;0.0;4.173852351958916;45.96296285323357;0.0
2017-01-01;N0007;171.0;45;42;N;91.0;166186.0;790905.69;6541036.58;0;45;42;N;262.0;166357.0;791073.78;6541034.73;0;2017;Permanent horaire;7229;10.9;4.173852351958916;45.96296285323357;0.0;4.17602219800023;45.96292367432309;0.0
2017-01-01;N0007;4104.0;45;42;N;262.0;166357.0;791073.78;6541034.73;0;49;42;N;377.0;170461.0;794562.37;6539268.68;0;2017;Permanent horaire;7229;10.9;4.17602219800023;45.96292367432309;0.0;4.22071027704766;45.94654561241041;0.0
2017-01-01;N0007;30.0;49;42;N;377.0;170461.0;794562.37;6539268.68;0;49;42;N;407.0;170491.0;794591.57;6539261.96;0;2017;Permanent horaire;7229;10.9;4.22071027704766;45.94654561241041;0.0;4.2210858198106855;45.94648104111893;0.0
2017-01-01;N0007;861.0;49;42;N;407.0;170491.0;794591.57;6539261.96;0;50;42;N;272.0;171352.0;795435.53;6539143.06;0;2017;Permanent horaire;7229;10.9;4.2210858198106855;45.94648104111893;0.0;4.23195482331088;45.94529244180952;0.0
2017-01-01;N0007;1687.0;50;42;N;272.0;171352.0;795435.53;6539143.06;0;51;42;N;961.0;173039.0;797030.75;6538759.93;0;2017;Permanent horaire;7229;10.9;4.23195482331088;45.94529244180952;0.0;4.252465277469578;45.941616837393816;0.0
2017-01-01;N0007;818.0;51;42;N;961.0;173039.0;797030.75;6538759.93;0;52;42;N;783.0;173857.0;797831.51;6538900.59;0;2017;Permanent horaire;7229;10.9;4.252465277469578;45.941616837393816;0.0;4.262828703820714;45.942768467467246;0.0
2017-01-01;N0007;577.0;52;42;N;783.0;173857.0;797831.51;6538900.59;0;53;42;N;364.0;174434.0;798368.2;6538775.61;0;2017;Permanent horaire;7229;10.9;4.262828703820714;45.942768467467246;0.0;4.269729275446985;45.94156567772095;0.0
2017-01-01;N0007;517.0;53;42;N;364.0;174434.0;798368.2;6538775.61;0;53;42;N;881.0;174951.0;798829.96;6538934.54;0;2017;Permanent horaire;7229;10.9;4.269729275446985;45.94156567772095;0.0;4.275721744436085;45.94292962693508;0.0
2017-01-01;N0007;2340.0;53;42;N;881.0;174951.0;798829.96;6538934.54;0;56;42;N;229.0;177291.0;800728.82;6538135.79;0;2017;Permanent horaire;7229;10.9;4.275721744436085;45.94292962693508;0.0;4.300058575463929;45.93545902093829;0.0
2017-01-01;N0007;697.0;56;42;N;229.0;177291.0;800728.82;6538135.79;0;56;42;N;926.0;177988.0;801105.33;6537560.47;0;2017;Permanent horaire;7229;10.9;4.300058575463929;45.93545902093829;0.0;4.3047944389593535;45.93022309034065;0.0
2017-01-01;N0007;639.0;56;42;N;926.0;177988.0;801105.33;6537560.47;0;57;42;N;588.0;178627.0;801523.88;6537086.46;0;2017;Permanent horaire;7229;10.9;4.3047944389593535;45.93022309034065;0.0;4.310093478377309;45.92589284604093;0.0
2017-01-01;N0007;1009.0;57;42;N;588.0;178627.0;801523.88;6537086.46;0;58;42;N;616.0;179636.0;802291.63;6536531.72;0;2017;Permanent horaire;7229;10.9;4.310093478377309;45.92589284604093;0.0;4.31987926208354;45.92078301737014;0.0
2017-01-01;N0007;1368.0;58;42;N;616.0;179636.0;802291.63;6536531.72;0;0;69;N;0.0;181004.0;803490.35;6536053.83;0;2017;Permanent horaire;7229;10.9;4.31987926208354;45.92078301737014;0.0;4.335239275869637;45.91629878839949;0.0
2017-01-01;N0007;79.0;0;69;N;0.0;181004.0;803490.35;6536053.83;0;0;69;N;79.0;181083.0;803564.41;6536028.34;0;2017;Permanent horaire;5682;6.9;4.335239275869637;45.91629878839949;0.0;4.336189055896452;45.91605800494748;0.0
2017-01-01;N0007;78.0;0;69;N;79.0;181083.0;803564.41;6536028.34;0;0;69;N;157.0;181161.0;803640.28;6536024.49;0;2017;Permanent horaire;5682;6.9;4.336189055896452;45.91605800494748;0.0;4.337166903248166;45.9160117762119;0.0
2017-01-01;N0007;479.0;0;69;N;157.0;181161.0;803640.28;6536024.49;0;0;69;N;636.0;181640.0;804055.01;6535995.37;0;2017;Permanent horaire;5682;6.9;4.337166903248166;45.9160117762119;0.0;4.342510333605444;45.91568622443884;0.0
2017-01-01;N0007;128.0;0;69;N;636.0;181640.0;804055.01;6535995.37;0;0;69;N;764.0;181768.0;804181.2;6535990.26;0;2017;Permanent horaire;5682;6.9;4.342510333605444;45.91568622443884;0.0;4.344136991539226;45.91562088537288;0.0
2017-01-01;N0007;990.0;0;69;N;764.0;181768.0;804181.2;6535990.26;0;1;69;N;777.0;182758.0;805117.81;6535842.3;0;2017;Permanent horaire;5682;6.9;4.344136991539226;45.91562088537288;0.0;4.356185905034582;45.91414450530004;0.0
2017-01-01;N0007;148.0;1;69;N;777.0;182758.0;805117.81;6535842.3;0;1;69;N;925.0;182906.0;805184.93;6535720.15;0;2017;Permanent horaire;5682;6.9;4.356185905034582;45.91414450530004;0.0;4.357024607937121;45.91303433230685;0.0
2017-01-01;N0007;401.0;1;69;N;925.0;182906.0;805184.93;6535720.15;0;2;69;N;335.0;183307.0;805146.61;6535324.39;0;2017;Permanent horaire;5682;6.9;4.357024607937121;45.91303433230685;0.0;4.35644262566242;45.909476997199604;0.0
2017-01-01;N0007;85.0;2;69;N;335.0;183307.0;805146.61;6535324.39;0;2;69;N;420.0;183392.0;805183.15;6535252.71;0;2017;Permanent horaire;5682;6.9;4.35644262566242;45.909476997199604;0.0;4.356898028049538;45.90882596629926;0.0
2017-01-01;N0007;1466.0;2;69;N;420.0;183392.0;805183.15;6535252.71;0;3;69;N;909.0;184858.0;805902.11;6534423.83;0;2017;Permanent horaire;5682;6.9;4.356898028049538;45.90882596629926;0.0;4.365986050943988;45.901251452424006;0.0
2017-01-01;N0007;188.0;3;69;N;909.0;184858.0;805902.11;6534423.83;0;4;69;N;127.0;185046.0;805936.82;6534243.75;0;2017;Permanent horaire;5682;6.9;4.365986050943988;45.901251452424006;0.0;4.366393480961929;45.89962468049532;0.0
2017-01-01;N0007;640.0;4;69;N;127.0;185046.0;805936.82;6534243.75;0;4;69;N;767.0;185686.0;805939.85;6533628.99;0;2017;Permanent horaire;5682;6.9;4.366393480961929;45.89962468049532;0.0;4.3662953670426985;45.894089169139946;0.0
2017-01-01;N0007;90.0;4;69;N;767.0;185686.0;805939.85;6533628.99;0;4;69;N;857.0;185776.0;805942.96;6533538.25;0;2017;Permanent horaire;5682;6.9;4.3662953670426985;45.894089169139946;0.0;4.366315220912996;45.893271699993264;0.0
2017-01-01;N0007;444.0;4;69;N;857.0;185776.0;805942.96;6533538.25;0;5;69;N;323.0;186220.0;806244.8;6533402.96;0;2017;Permanent horaire;5682;6.9;4.366315220912996;45.893271699993264;0.0;4.370176909327082;45.892006511160496;0.0
2017-01-01;N0007;117.0;5;69;N;323.0;186220.0;806244.8;6533402.96;0;5;69;N;440.0;186337.0;806360.33;6533399.83;0;2017;Permanent horaire;5682;6.9;4.370176909327082;45.892006511160496;0.0;4.371665831342747;45.89196026886457;0.0
2017-01-01;N0007;1425.0;5;69;N;440.0;186337.0;806360.33;6533399.83;0;6;69;N;888.0;187762.0;807298.71;6533747.29;0;2017;Permanent horaire;5682;6.9;4.371665831342747;45.89196026886457;0.0;4.383843615244066;45.89494121316201;0.0
2017-01-01;N0007;59.0;6;69;N;888.0;187762.0;807298.71;6533747.29;0;7;69;N;6.0;187821.0;807269.7;6533797.79;0;2017;Permanent horaire;5682;6.9;4.383843615244066;45.89494121316201;0.0;4.383480956727717;45.89540046943457;0.0
2017-01-01;N0007;315.0;7;69;N;6.0;187821.0;807269.7;6533797.79;0;7;69;N;321.0;188136.0;807484.76;6533746.76;0;2017;Permanent horaire;5682;6.9;4.383480956727717;45.89540046943457;0.0;4.386242510609399;45.89490705598883;0.0
2017-01-01;N0007;40.0;7;69;N;321.0;188136.0;807484.76;6533746.76;0;7;69;N;361.0;188176.0;807523.07;6533736.35;0;2017;Permanent horaire;5682;6.9;4.386242510609399;45.89490705598883;0.0;4.386734139628239;45.89480727205721;0.0
2017-01-01;N0007;353.0;7;69;N;361.0;188176.0;807523.07;6533736.35;0;7;69;N;714.0;188529.0;807836.82;6533691.48;0;2017;Permanent horaire;5682;6.9;4.386734139628239;45.89480727205721;0.0;4.390769572873079;45.89435359625022;0.0
2017-01-01;N0007;181.0;7;69;N;714.0;188529.0;807836.82;6533691.48;0;7;69;N;895.0;188710.0;808010.25;6533650.69;0;2017;Permanent horaire;5682;6.9;4.390769572873079;45.89435359625022;0.0;4.3929965533358235;45.89395881509787;0.0
2017-01-01;N0007;317.0;7;69;N;895.0;188710.0;808010.25;6533650.69;0;8;69;N;263.0;189027.0;808314.04;6533666.24;0;2017;Permanent horaire;5682;6.9;4.3929965533358235;45.89395881509787;0.0;4.396917231443733;45.89405049492286;0.0
2017-01-01;N0007;53.0;8;69;N;263.0;189027.0;808314.04;6533666.24;0;8;69;N;316.0;189080.0;808366.57;6533655.74;0;2017;Permanent horaire;5682;6.9;4.396917231443733;45.89405049492286;0.0;4.397592168503885;45.89394758812181;0.0
2017-01-01;N0007;453.0;8;69;N;316.0;189080.0;808366.57;6533655.74;0;8;69;N;769.0;189533.0;808835.26;6533526.17;0;2017;Permanent horaire;5682;6.9;4.397592168503885;45.89394758812181;0.0;4.4036058424518405;45.8927061458772;0.0
2017-01-01;N0007;120.0;8;69;N;769.0;189533.0;808835.26;6533526.17;0;8;69;N;889.0;189653.0;808956.91;6533531.11;0;2017;Permanent horaire;5682;6.9;4.4036058424518405;45.8927061458772;0.0;4.405175517595087;45.89273114103637;0.0
2017-01-01;N0007;361.0;8;69;N;889.0;189653.0;808956.91;6533531.11;0;9;69;N;318.0;190014.0;809312.06;6533465.89;0;2017;Permanent horaire;5682;6.9;4.405175517595087;45.89273114103637;0.0;4.409739764304279;45.892086931981076;0.0
2017-01-01;N0007;49.0;9;69;N;318.0;190014.0;809312.06;6533465.89;0;9;69;N;367.0;190063.0;809360.13;6533456.16;0;2017;Permanent horaire;5682;6.9;4.409739764304279;45.892086931981076;0.0;4.410357324813184;45.89199159865379;0.0
2017-01-01;N0007;43.0;9;69;N;367.0;190063.0;809360.13;6533456.16;0;9;69;N;410.0;190106.0;809403.18;6533454.89;0;2017;Permanent horaire;5682;6.9;4.410357324813184;45.89199159865379;0.0;4.410912106174901;45.891973239156535;0.0
2017-01-01;N0007;903.0;13;69;N;850.0;194571.0;813493.69;6532946.77;0;14;69;N;756.0;195474.0;814183.91;6532400.4;0;2017;Permanent horaire;15491;6.4;4.463531838144199;45.886728010322024;0.0;4.472299001388804;45.88169330269502;0.0
2017-01-01;N0007;311.0;14;69;N;756.0;195474.0;814183.91;6532400.4;0;15;69;N;92.0;195785.0;814369.91;6532144.06;0;2017;Permanent horaire;15491;6.4;4.472299001388804;45.88169330269502;0.0;4.474635027960834;45.87935412982637;0.0
2017-01-01;N0007;1136.0;15;69;N;92.0;195785.0;814385.91;6532111.05;0;16;69;N;190.0;196921.0;815229.92;6531499.26;0;2017;Permanent horaire;15491;6.4;4.474833328322631;45.87905423843841;0.0;4.485564616582829;45.87340362189128;0.0
2017-01-01;N0007;199.0;16;69;N;190.0;196921.0;815229.92;6531499.26;0;16;69;N;389.0;197120.0;815410.4;6531417.55;0;2017;Permanent horaire;15491;6.4;4.485564616582829;45.87340362189128;0.0;4.487870999555429;45.872637362248646;0.0
2017-01-01;N0007;40.0;16;69;N;389.0;197120.0;815410.4;6531417.55;0;16;69;N;429.0;197160.0;815445.47;6531398.34;0;2017;Permanent horaire;15491;6.4;4.487870999555429;45.872637362248646;0.0;4.488318347613611;45.872458457277844;0.0
2017-01-01;N0007;145.0;16;69;N;429.0;197160.0;815445.47;6531398.34;0;16;69;N;574.0;197305.0;815582.45;6531353.01;0;2017;Permanent horaire;15491;6.4;4.488318347613611;45.872458457277844;0.0;4.490072842737306;45.87202707500472;0.0
2017-01-01;N0007;1187.0;16;69;N;574.0;197305.0;815582.45;6531353.01;0;17;69;N;589.0;198492.0;816709.11;6531661.45;0;2017;Permanent horaire;15491;6.4;4.490072842737306;45.87202707500472;0.0;4.5046698503035;45.87461167574215;0.0
2017-01-01;N0007;35.0;17;69;N;589.0;198492.0;816709.11;6531661.45;0;17;69;N;624.0;198527.0;816777.4;6531680.98;0;2017;Permanent horaire;15491;6.4;4.5046698503035;45.87461167574215;0.0;4.505554864680566;45.874775789082264;0.0
2017-01-01;N0007;679.0;17;69;N;624.0;198527.0;816777.4;6531680.98;0;18;69;N;360.0;199206.0;817351.0;6532051.97;0;2017;Permanent horaire;15491;6.4;4.505554864680566;45.874775789082264;0.0;4.513039846359994;45.87801719245924;0.0
